tau,rho,n_kalibrasi,skor_mentah,rec_t1,rec_t2,rec_t3,skor_makro3,skor_makro4,rec_u_round,lobus_u_round,rec_u_indented,lobus_u_indented,rec_s_bilobed,lobus_s_bilobed,rec_s_multilobed,lobus_s_multilobed,rec_harus_pecah,rec_harus_utuh,skor_br,limf_tak_pecah,limf_lobus
2.0,0.1,5736,0.7646443514644351,0.8194328607172644,0.7121090617481957,0.764218009478673,0.7652533106480442,0.7876700855215699,0.992467043314501,1.0112994350282485,0.6818862275449101,1.3809880239520957,0.7121090617481957,2.17401764234162,0.764218009478673,2.924170616113744,0.9316956261234272,0.992467043314501,0.9620813347189641,0.9917627677100495,1.013179571663921
2.0,0.2,5736,0.7665620641562064,0.8202668890742285,0.7161186848436247,0.7630331753554502,0.7664729164244345,0.7887988134095464,0.9934086629001884,1.0103578154425612,0.6826347305389222,1.3794910179640718,0.7161186848436247,2.1684041700080194,0.7630331753554502,2.919431279620853,0.9313960455362492,0.9934086629001884,0.9624023542182187,0.9917627677100495,1.013179571663921
2.0,0.3,5736,0.7717921896792189,0.8206839032527106,0.7277465918203689,0.7630331753554502,0.7704878901428432,0.7918929159022354,0.9934086629001884,1.0103578154425612,0.6833832335329342,1.376497005988024,0.7277465918203689,2.1535685645549316,0.7630331753554502,2.909952606635071,0.9310964649490713,0.9934086629001884,0.9622525639246298,0.9917627677100495,1.013179571663921
2.0,0.4,5736,0.7787656903765691,0.8223519599666389,0.7453889334402566,0.7535545023696683,0.7737651319255212,0.7946823360547738,0.9934086629001884,1.009416195856874,0.686377245508982,1.372754491017964,0.7453889334402566,2.1311146752205294,0.7535545023696683,2.8838862559241707,0.9298981426003595,0.9934086629001884,0.9616534027502739,0.9917627677100495,1.0123558484349258
2.0,0.5,5736,0.7813807531380753,0.8248540450375312,0.7654370489174017,0.7049763033175356,0.7650891324241561,0.7887208487999637,0.9943502824858758,1.0065913370998116,0.6901197604790419,1.3645209580838322,0.7654370489174017,2.103849238171612,0.7049763033175356,2.800947867298578,0.927201917315758,0.9943502824858758,0.9607760999008168,0.9925864909390445,1.0082372322899507
2.0,0.6,5736,0.7754532775453278,0.8302752293577982,0.7778668805132317,0.6125592417061612,0.7402337838590638,0.7711566760266166,0.9943502824858758,1.0065913370998116,0.6998502994011976,1.3510479041916168,0.7778668805132317,2.0765838011226943,0.6125592417061612,2.661137440758294,0.9200119832234871,0.9943502824858758,0.9571811328546814,0.9934102141680395,1.0074135090609555
2.0,0.7,5736,0.7578451882845189,0.8407005838198499,0.7923015236567763,0.4206161137440758,0.6845394070735673,0.7314576985345562,0.9943502824858758,1.0065913370998116,0.718562874251497,1.3203592814371257,0.7923015236567763,2.0188452285485163,0.4206161137440758,2.376777251184834,0.8975434391851408,0.9943502824858758,0.9459468608355083,0.9942339373970346,1.0065897858319606
2.5,0.0,5736,0.7827754532775453,0.8402835696413679,0.7421812349639134,0.7393364928909952,0.7739337658320923,0.7984205953995673,0.9943502824858758,1.009416195856874,0.717814371257485,1.3345808383233533,0.7421812349639134,2.120288692862871,0.7393364928909952,2.8637440758293837,0.9236069502696225,0.9943502824858758,0.9589786163777492,0.9917627677100495,1.013179571663921
2.5,0.1,5736,0.7827754532775453,0.8402835696413679,0.7421812349639134,0.7393364928909952,0.7739337658320923,0.7984205953995673,0.9943502824858758,1.009416195856874,0.717814371257485,1.3345808383233533,0.7421812349639134,2.120288692862871,0.7393364928909952,2.8637440758293837,0.9236069502696225,0.9943502824858758,0.9589786163777492,0.9917627677100495,1.013179571663921
2.5,0.2,5736,0.7839958158995816,0.8407005838198499,0.7449879711307137,0.7381516587677726,0.7746134045727787,0.7990131966589648,0.9943502824858758,1.009416195856874,0.718562874251497,1.3330838323353293,0.7449879711307137,2.116279069767442,0.7381516587677726,2.862559241706161,0.9233073696824445,0.9943502824858758,0.9588288260841602,0.9917627677100495,1.013179571663921
